0.350109409190372	0.04875930521091811
0.49890590809628005	0.04689826302729529
0.6301969365426696	0.04466501240694789
0.761487964989059	0.042803970223325064
0.8927789934354485	0.039826302729528536
1.0153172866520788	0.03647642679900744
1.1553610503282274	0.03312655086848635
1.3041575492341355	0.030148883374689826
1.4442013129102844	0.02791563275434243
1.636761487964989	0.024193548387096774
1.8905908096280086	0.02084367245657568
2.0831509846827134	0.01823821339950372
2.24945295404814	0.016749379652605458
2.459518599562363	0.015260545905707195
2.660831509846827	0.013027295285359801
2.862144420131291	0.011538461538461539
3.107221006564551	0.011166253101736972
3.334792122538293	0.01042183622828784
3.536105032822757	0.009305210918114143
3.7549234135667393	0.008188585607940446
3.9562363238512033	0.007444168734491315
