0.023762376237623763	-1.8709016393442623
0.12673267326732673	-1.8709016393442623
0.2297029702970297	-1.8709016393442623
0.31683168316831684	-1.8709016393442623
0.4118811881188119	-1.8524590163934427
0.5148514851485149	-1.834016393442623
0.601980198019802	-1.7971311475409837
0.7128712871287128	-1.7663934426229508
0.807920792079208	-1.7049180327868854
0.9188118811881189	-1.6495901639344264
1.0376237623762377	-1.581967213114754
1.1643564356435643	-1.526639344262295
1.299009900990099	-1.4651639344262295
1.4099009900990098	-1.403688524590164
1.5445544554455446	-1.3360655737704918
1.695049504950495	-1.2684426229508197
1.8297029702970298	-1.2254098360655736
1.9643564356435643	-1.1700819672131146
2.1386138613861387	-1.1086065573770492
2.297029702970297	-1.0594262295081966
2.479207920792079	-1.0163934426229508
2.6613861386138615	-0.9487704918032787
2.867326732673267	-0.9057377049180328
3.0415841584158416	-0.8688524590163935
3.2554455445544557	-0.8073770491803278
3.508910891089109	-0.7520491803278688
3.6752475247524754	-0.721311475409836
3.8099009900990097	-0.7028688524590163
3.9207920792079207	-0.7028688524590163
